CC_CRM_009874612305,未知,01-09,70,4,2023-03-11 10:02:18,mock_13054383831,4,L5,KS,tmall_004936180275,tt_008231965740,oO8fw5mVr24EeMsfXglBP5YNWQbU7uti8y,15429,S5,152973.59,362,oO8fw5Gq8dz53NEvCH2e4YgxfThBDmn1US,oO8fw5AzVYu9kQsIcMm6HrXOn43PLKbt2d,1,1
CC_CRM_005069324817,未知,05-04,38,6,2023-01-14 05:37:29,mock_17339472729,4|5|3,L5,YOUZAN,tmall_008091634572,tt_003714065928,oO8fw5oGWaB0LUXg6SNAPltp2keMZTrEfH,91248,S4,126669.05,156,oO8fw5X21InEOsohLDc8wz7gmdu4W3fHtF,oO8fw5OPw7DtWBK2mC0zivy8pQaSnk4jh6,0,1
CC_CRM_006741950832,未知,06-28,20,5,2023-02-23 17:22:57,mock_18962075520,6|4,L1,WECHAT_MNP,tmall_004127096358,tt_004871902653,oO8fw59JBzcLEvDpKUW4y5bq0HQCuoMFtP,77882,S5,16253.72,287,oO8fw5y6k9nhfHKsuE2qailAbWMr1xdmZg,oO8fw5PEoelAxjRkgt82fKBYd67rNn1FuL,1,1
CC_CRM_001736940258,男,05-02,69,1,2023-04-08 18:35:16,mock_14915094757,5|1|2|3|6|4,L2,YOUZAN,tmall_001843527609,tt_009524371860,oO8fw53z9ypuJj47E8bcHeFtIsNLTUOnh1,64150,S2,87238.95,703,oO8fw5GbeAyOlXcodHWBk30w1If2tnaMrg,oO8fw57XvBkihb1uZCS0xdaMcelsFmKP94,1,1
CC_CRM_009437105682,男,03-06,33,5,2022-08-17 01:53:28,mock_13121838196,1|3|4|2,L4,YOUZAN,tmall_008371694205,tt_009871562430,oO8fw5SNgI67KFVYdvspBRTC95kAoX1Qqb,19500,S5,18420.83,488,oO8fw5gy5f2ce6qIVSXBAUotZbvjKW3aFu,oO8fw5EwIvpksul3S4DYiJqZbzRnNUK5LG,0,1
CC_CRM_006152893407,男,09-16,32,1,2022-12-27 11:27:26,mock_15813706240,4,L1,YOUZAN,tmall_005937210846,tt_000592467138,oO8fw56c7haEewT4Uz9jSxWVqsnLJCl8rH,37748,S4,44591.39,676,oO8fw5ufvsz76y8Xqe4aEiBSopbDjJNLnK,oO8fw5PAEVaCU3FBnyvosxXi8L0YTcghbu,0,0
CC_CRM_006583794201,男,06-18,35,6,2022-11-02 06:43:51,mock_18162885052,5|3|2|1|6|4,L1,DOUYIN,tmall_000913254768,tt_002157983046,oO8fw518dlcSN3A2fKPxQY0ITnG6vZDsHO,87986,S2,45473.29,724,oO8fw5m9eKBqgxQzTHs4PNFR0yf6CS5wEW,oO8fw5n8IFuEpwrAWf1hC2x7VLSbONydsD,0,1
CC_CRM_001283504967,女,09-06,47,5,2023-04-05 07:32:37,mock_13569831223,2|6|4|3|1,L1,DOUYIN,tmall_006028154397,tt_003045826971,oO8fw5IDclwOtKf4qM1QvPdAysN672zio9,38625,S4,17117.71,180,oO8fw5W9X2tYdD5ZyF1kcQMr7LfxIPlse4,oO8fw5o5G7vCmgaxQP0fMji9cOqsdpSAD4,1,0
CC_CRM_003217089465,未知,01-06,44,2,2023-06-24 07:50:35,mock_14754187737,2|3|5|6,L1,WECHAT_MNP,tmall_008956401327,tt_005397241680,oO8fw5PnliVRCxkFAJ81s7gqHdW9Eup2Ij,87193,S3,174227.14,715,oO8fw5r14NC6BczQSK8VgyXRhJFGWt7jeZ,oO8fw5jX3qWOtRTr19msFxMIwCiK0kuyfY,0,1
CC_CRM_005374618902,男,03-17,61,1,2023-05-25 00:53:41,mock_18639187898,4|5|3|2,L3,TAOBAO,tmall_002654893701,tt_002890375416,oO8fw5RZp3XbTe9cJwQ482KYFnM0oyfUua,26042,S3,12040.65,359,oO8fw5DtPkElxnuo7b560MYcZrFOWVC8he,oO8fw5b3hFT0jEI8atpwRVYcZDv74ySeMX,0,1
CC_CRM_000982674153,男,06-13,18,4,2022-08-04 04:46:36,mock_18758371315,1,L4,DOUYIN,tmall_008367245091,tt_009683145270,oO8fw53v7STZLp6MnO2CHgKe4XtbFVx0iq,90597,S1,156690.99,469,oO8fw52SUZcA1xkX7mQtw48glyRNEdIqpD,oO8fw5gpFXkJT65OjdPAcDs9tub3VZ2ovR,0,0
CC_CRM_006258310947,女,11-03,70,3,2022-08-21 13:22:41,mock_14913071577,2|3|5|6|4|1,L1,YOUZAN,tmall_000981342576,tt_004817930562,oO8fw5KBq4Io8EP6rW70shYLO5kVzdwJep,18609,S3,14830.65,96,oO8fw5OoDuwvlBRhYp8gEbSyFPIe7z3m65,oO8fw5RXwUgsMm3ncyoEVuFZAi17NBhptz,1,0
CC_CRM_006073945821,未知,01-14,59,2,2023-04-06 17:11:59,mock_15341661119,2|5|1|3|6,L3,YOUZAN,tmall_008157243906,tt_004618950372,oO8fw5gWXkrsb7NfuE5VCtHyzvLQ9apA48,16032,S5,21365.55,212,oO8fw5Ew0lIhy72dbPVYJ3fncQpagqs6tk,oO8fw5UV1a2u68CfXTADEnvpM5hLH3QJkt,0,1
CC_CRM_007618245039,男,03-23,64,3,2022-12-26 15:05:54,mock_13276779506,5|6|2|1|3|4,L2,KS,tmall_003418062957,tt_006731280549,oO8fw5tX1ZawvSTfpmMYuOCsyR5VedPxig,18465,S2,20283.29,414,oO8fw575vIJ8rphXVgenWON2RKQwBy94Yi,oO8fw5YQB3yR4pGHUvL9ZJeKSfXusMlC01,1,0
CC_CRM_004796831205,未知,02-22,51,3,2022-10-24 22:42:44,mock_17263740400,5|6|2|1,L5,WECHAT_MNP,tmall_000965184732,tt_001635487092,oO8fw5bRGJ7lnQekPgqoKMY4ht506aiO2I,96806,S3,124804.64,55,oO8fw5PlTjiHNVmUXrxWQAhptqkdCybcG4,oO8fw5fh6aA7LebFWGn5QvYEc3KHws8mjV,0,1
CC_CRM_003208615794,未知,06-30,48,1,2023-07-16 18:30:20,mock_15627354088,1|3|2|5,L2,KS,tmall_002473051968,tt_002198456730,oO8fw5gnUMYdVsipL1ScDZGBKbrNkh06OR,51297,S4,52438.58,392,oO8fw50Uigzj8O7pnsEGXYaRyADoxZduBW,oO8fw5o2igWOrYZTtKEyU58BejCuXfS7kG,1,1
CC_CRM_009386021745,男,02-12,64,1,2023-02-04 22:15:45,mock_14792171365,6|2,L2,DOUYIN,tmall_009807123465,tt_005172608439,oO8fw5P4dU97oHWAgJReckFmrvInTQBaLE,44747,S5,140478.27,509,oO8fw5hBTdDfAx0RmVc1IwarpnEC89LPv7,oO8fw5LPUuDYdi7XhR9CSxNbTI6ge4jAc2,1,1
CC_CRM_007039268154,男,04-06,20,1,2023-01-10 03:24:44,mock_14567766828,2|1|3|5|6,L2,DOUYIN,tmall_005302469817,tt_003587196420,oO8fw5a6MYVPwuZfgCp9IEnUsWyBqeNFAQ,11737,S2,191336.25,64,oO8fw5f8IA5lpxz4N31D9iVnYeWyBJPtMG,oO8fw5ajYqm0X5kiJwT3QnRKUG7FpPNlCh,1,1
CC_CRM_004820153796,未知,11-14,34,3,2022-12-13 07:10:56,mock_15098280089,6|3|4|1,L5,WECHAT_MNP,tmall_009532046718,tt_003829510674,oO8fw5YS6qOQFxRL90MyWB8hDJe2UXNAGp,57210,S1,55740.2,503,oO8fw5lEPjFZIfGTqJN9x04it2B18dC6vo,oO8fw5DRwEpePUmH52sAzXyBO39I8xTbVf,1,0
CC_CRM_005261947083,女,08-19,59,2,2022-08-16 17:36:17,mock_15572847724,1,L1,DOUYIN,tmall_008309246751,tt_003815426709,oO8fw5qPNLTZYQ3Hw7u5leadxciIW0ykJX,33398,S2,41042.0,227,oO8fw5vk95B4T3NmRXdzG7VIOfJtgLcQSa,oO8fw55wJRv6WMuCDceXzoF3aiYNQd90Hp,1,0
CC_CRM_009012538674,男,07-18,46,6,2022-12-01 02:44:36,mock_13811820942,5,L2,TAOBAO,tmall_002349765801,tt_008764932150,oO8fw552hKanO7eSVivyL6rWTdf9Jwkuc4,44573,S3,104244.86,296,oO8fw56DRa1GLH5TlKpfngSwzuI8M2P3jU,oO8fw50hagnI8KUxCGlwcPDtqo5zpvLWm2,0,0
CC_CRM_004581296730,未知,03-07,67,2,2023-04-03 19:45:58,mock_17289296988,1,L1,KS,tmall_001894752630,tt_008504197362,oO8fw57TOPnbhaMtFRUIf8LAErGx2k0s9J,82256,S3,168204.45,506,oO8fw5Xb9A0xyFTvOMuPjnp1zoRilLqat6,oO8fw53CoKtpqJyTlSsA8nhXVfYEaOUr41,0,1
CC_CRM_009108734256,女,12-27,31,2,2022-11-29 16:57:00,mock_14776563993,3,L2,WECHAT_MNP,tmall_009063842715,tt_008926410357,oO8fw5xie4fDwBX71WAGVUFrlcbyKaukRI,99041,S5,128084.0,492,oO8fw56CzBUmYPVN9xhqFoQj3yZgnLpD4K,oO8fw5r3lWiM2zNxAYe1paJCFgufQHjDU4,0,1
CC_CRM_009058317264,未知,05-19,32,3,2023-07-04 21:08:02,mock_15382187415,2|3|5,L1,YOUZAN,tmall_004639587021,tt_008269304517,oO8fw5feP2whBvlx31rT8RK7QDgsLqdImz,53253,S2,75960.98,441,oO8fw5ewSYqiWTKLajMV9E1C4pFhGo2tQU,oO8fw5M3Yt8LFX15WxE4apyOeofzZRwKvJ,0,1
CC_CRM_008402531679,女,03-31,34,1,2022-12-11 11:10:55,mock_18922065437,2|4|6|3|5|1,L2,WECHAT_MNP,tmall_000415362879,tt_008325491076,oO8fw5Hxb54IneDcq7T1NiUyF3sRYVZjah,20039,S1,101341.42,659,oO8fw5bZ5PRlzVfSrYc1iwsMDhkKWTduAm,oO8fw55pA3DlSdvcYCJLzQtMiUPenk2Osr,0,1
CC_CRM_008523970461,未知,10-27,74,5,2023-03-02 15:47:51,mock_17271152871,1|6|3|4|5,L5,KS,tmall_004091285376,tt_006205498371,oO8fw5vjSDg3aqGhNuKHB7lps8o6bT9E2A,77964,S5,190948.65,157,oO8fw51bKVcyaEg4xZuDOLis2w9l3zUQP7,oO8fw5salzotuJwijZd5cMhDgn3OQAYySx,0,1
CC_CRM_001325048769,男,08-03,33,3,2022-10-22 19:54:41,mock_17393118213,6|4,L5,TAOBAO,tmall_005309271864,tt_005286917430,oO8fw5iG5Pd4f1E7AwVpXxCcevsR0WoqMn,5820,S5,10978.71,473,oO8fw5jzEyCSpmQ8dnrIiVMJuZt1D3GHK0,oO8fw5cZPSlgt4MdYjavk5Asuf9r8GqXIL,1,1
CC_CRM_007410398526,女,06-29,47,4,2023-01-19 15:12:46,mock_14772251891,6|3|4,L1,WECHAT_MNP,tmall_001249085736,tt_005897346021,oO8fw5QmksPxe2UnJ4BZyNrjWwpGifv8DT,32145,S2,150429.56,234,oO8fw5sagIyYjK4J6uEwTLmheSvzZXRAPq,oO8fw54ZabpvE0SPny8fB2xFuKsgVrm3Dc,0,0
CC_CRM_009327465810,未知,04-26,58,3,2023-04-15 22:16:37,mock_15014034562,5|2|1|4,L5,WECHAT_MNP,tmall_009375286140,tt_009468037251,oO8fw5npvsEQe0A59OgqVxJhwXYDFjzfua,40733,S5,56102.6,438,oO8fw5LqFDTtZ78wfJKOjWl16zseEpohin,oO8fw5g18QbiJ9LsRDpywKeAF5rSlOYGI0,0,0
CC_CRM_005104783269,男,02-06,50,3,2023-05-12 17:22:28,mock_18485855063,4,L1,YOUZAN,tmall_002310894765,tt_000942675813,oO8fw5Yjb362duwvVyX8ehRo0ENlkf97H1,92312,S3,76874.46,4,oO8fw5SjnODhMfkvRtmJYdgewT4B8cqoWA,oO8fw5N52G8pfcgYQKFPIXRlATZbCz9MB0,1,1
CC_CRM_003521764908,男,07-16,33,2,2023-07-07 23:19:06,mock_15712147835,5,L5,TAOBAO,tmall_001642038975,tt_004673285091,oO8fw5DkLpOA5FsS9WX26BEj0xPeRCrHtT,68892,S5,108865.85,576,oO8fw5WXMSCLg9dszoVkyGE1rn5Bm2pFfx,oO8fw5UxMEdut1q7rfokGTimJ5HKQ96hDg,1,0
CC_CRM_006538409271,女,09-01,23,1,2022-09-13 22:22:24,mock_15967139306,6,L5,KS,tmall_000842593716,tt_002593468170,oO8fw5Dt0LMF1kxsez5NT6ZbnWB9A2QmKf,68377,S2,44264.96,15,oO8fw5gBwWx16LOftFHnYd49PKu23AobNI,oO8fw50JIk8Co3reKXEb1GjQyLBwdSVHxW,0,0
CC_CRM_007082143569,未知,08-21,41,6,2022-09-10 07:47:34,mock_15559537332,5,L3,DOUYIN,tmall_002935146780,tt_006379805142,oO8fw5dUSCcm5qintAzTbskEofMOpGFyZI,70674,S2,33927.84,606,oO8fw5HnvOahUARf75ZbQ8dmMDVyW09BCu,oO8fw5OJChb4ZlnGIcqgxeKkw2FydUiVYv,1,0
CC_CRM_008410329765,未知,04-04,36,6,2022-12-25 10:36:38,mock_14593740422,5,L2,YOUZAN,tmall_009578621430,tt_006158749320,oO8fw5zE2n1lBGMLvxoAXuD6q8Njw5fITh,60201,S1,138790.16,658,oO8fw5corTJP6nqfCsgS2ZFHkw85bXLe4y,oO8fw5ScjiEQ15bTHIgrz4aFvVZkWdBlKp,0,0
CC_CRM_000273941568,男,09-01,40,6,2022-08-05 18:03:29,mock_17190914588,3|1|4|5|6,L5,KS,tmall_004109758263,tt_008471302965,oO8fw5nB4ViLkcgrxN0sthWuG6ZHy3KSpU,82753,S3,158926.2,554,oO8fw50ZNOBIzAtR93bL65ijV8QD7lawP2,oO8fw5BAtGbOKSYpdNmwxvT4WaeqkoIzJc,1,1
CC_CRM_000573489261,男,01-16,18,2,2023-02-09 15:21:04,mock_15627742580,6|3|5,L3,YOUZAN,tmall_004801592376,tt_007409381562,oO8fw5mjgkA2qXdChpU1aIKFW0HDJcs63Q,14523,S4,45324.41,114,oO8fw5SG78dz9se0tx5NHAagXJlRIcu1Lv,oO8fw5q4l6indpFhAWBJPwkN2yv3RXVgm0,0,1
CC_CRM_009357208614,男,03-08,20,5,2022-08-21 04:47:25,mock_14528529822,3|4|1|5|6|2,L3,TAOBAO,tmall_000241968753,tt_003045276981,oO8fw5YE4AnGWMuqgOi2bJ56QSjDre3kRC,87790,S5,122989.44,552,oO8fw5GCe5wqxLviY16QKNOWsjmE7kV9rp,oO8fw5y6QqbVjNKLupmAJzUsi9h0CT3Iga,0,0
CC_CRM_001943627850,男,11-29,55,4,2022-10-07 20:22:51,mock_15944641117,6,L4,DOUYIN,tmall_000651892473,tt_002036784915,oO8fw5pmf9FjVEIznGhtxU4iDMN7gykSsQ,87669,S2,86327.64,203,oO8fw5uAlIPF5CwOTWKMk8SqY2ar71U6m3,oO8fw5wAoVvT8alEiyXszrdOLDgM4mZQIF,1,1
CC_CRM_000762584139,未知,06-19,45,2,2022-08-08 22:43:45,mock_17652043337,6|5|3|2,L3,KS,tmall_009127506384,tt_008671254309,oO8fw55gIPjAoKXiN4kdFrHGtuCn9RVJWS,102,S3,104399.05,98,oO8fw5uxTQDn4jaFlByHUIktNs61i9ZmOC,oO8fw5M6u8JU0fChrkidFyGj2pIlKxDOT4,1,0
CC_CRM_006892405173,男,10-20,41,5,2023-07-09 06:12:12,mock_17741481896,2|3|5|6,L3,KS,tmall_007493021865,tt_009834170625,oO8fw5DFAM26Xzxt1RfYQUyoOmjs7iHIVl,14832,S3,131400.53,168,oO8fw5WUVHhDds9nFY5kLfvQ6MiOCzoRZG,oO8fw52E8ACx46LJbWHo1yXtD0VImFOYzT,1,0
CC_CRM_006751039284,未知,03-05,70,3,2023-06-30 11:40:15,mock_13729214804,6|5|1,L5,YOUZAN,tmall_002674598130,tt_001760348592,oO8fw56fMQvy9HF0jTu5AIeB3zKkaSZoNG,68802,S3,40095.23,243,oO8fw5tsDH0aNJIMT6fgvFYk8cOWA7UwoZ,oO8fw597fug4tsrXVINCAjJy8o2PbZ5QOa,0,0
CC_CRM_005312409786,女,06-07,61,4,2022-12-30 21:52:26,mock_18930327288,6|1|5|4|3|2,L4,YOUZAN,tmall_004120576938,tt_003015267489,oO8fw51OtI36vNQVcqTAfg7d2GUW0lbzwK,70000,S3,29408.25,348,oO8fw5Pg8kvDZ3VnO9ul0IyAm4JCSBw5YH,oO8fw5hZCIFRYvScou5QdfmXWnaKEgU7V6,1,0
CC_CRM_007362504198,女,05-06,38,6,2023-01-19 01:53:45,mock_18629810032,1|4|3|2|5|6,L5,DOUYIN,tmall_007912638450,tt_004832016975,oO8fw5BqxThiZLmfGj2bVDKC0ocvFwXPre,46760,S1,28353.77,212,oO8fw5dqv5h4tVKPgYB8jcETynQblkDrWH,oO8fw5CQpOSeig2Ax8PsBn0aLzWwrmflZN,1,1
CC_CRM_003490725168,未知,04-20,34,4,2023-07-07 05:06:27,mock_18929750954,4|6|5|1|3|2,L1,WECHAT_MNP,tmall_003059412876,tt_002964517380,oO8fw58ACS53twWGrseiyEaMvXdu42zljV,36894,S5,22193.82,381,oO8fw59I4j7w6YguMSH1vkN2VhBAsRpPGz,oO8fw5ESCWRGa5ftTnzQ0FMsjdXp1k798o,1,1
CC_CRM_002035184976,未知,12-10,71,2,2022-07-31 04:52:52,mock_14782332909,2|5|1|3|4|6,L4,DOUYIN,tmall_004679308251,tt_002478506139,oO8fw5qMWgfEJtR7irAwHYKeOG0Zb9XQFV,90284,S4,75218.34,513,oO8fw5H5esmpklQIyBchSxRMNZOvg3P7iG,oO8fw58UfnzB249c6lhJZTIvPDxW5Hqpya,1,0
CC_CRM_004351820697,未知,11-19,69,4,2023-07-19 15:42:11,mock_13957675123,3|2|5|6|1|4,L4,KS,tmall_007514680392,tt_005109486237,oO8fw5Utm5WyqdfgEIzHY1coPCrNAlsM9V,24378,S2,188701.43,79,oO8fw5xHXvSup9YyLGQOt5cAefdT7EomJB,oO8fw56KTeyBUbmjFXLCsnVv2NIQwctJqh,1,1
